f1,precision,recall
0.7741935483870968,0.75,0.8
0.7714285714285715,0.8181818181818182,0.7297297297297297
0.7857142857142857,0.8148148148148148,0.7586206896551724
0.8148148148148148,0.7586206896551724,0.88
0.7777777777777778,0.7,0.875
0.8387096774193549,0.9285714285714286,0.7647058823529411
0.7272727272727273,0.7441860465116279,0.7111111111111111
0.6086956521739131,0.6086956521739131,0.6086956521739131
0.7906976744186046,0.8947368421052632,0.7083333333333334
0.7586206896551724,0.8148148148148148,0.7096774193548387
0.6545454545454545,0.6666666666666666,0.6428571428571429
0.7619047619047619,0.7058823529411765,0.8275862068965517
0.8285714285714286,0.7837837837837838,0.8787878787878788
0.6111111111111112,0.6111111111111112,0.6111111111111112
0.43636363636363634,0.42857142857142855,0.4444444444444444
0.7469879518072289,0.7948717948717948,0.7045454545454546
0.7605633802816901,0.7714285714285715,0.75
0.59375,0.59375,0.59375
0.7142857142857143,0.7407407407407407,0.6896551724137931
0.7441860465116279,0.8421052631578947,0.6666666666666666
0.7457627118644068,0.88,0.6470588235294118
0.7,0.7777777777777778,0.6363636363636364
0.759493670886076,0.7894736842105263,0.7317073170731707
0.647887323943662,0.6571428571428571,0.6388888888888888
0.6875,0.8148148148148148,0.5945945945945946
0.6666666666666666,0.7428571428571429,0.6046511627906976
0.6428571428571429,0.75,0.5625
0.7755102040816326,0.8636363636363636,0.7037037037037037
0.6551724137931034,0.6551724137931034,0.6551724137931034
0.6037735849056604,0.6956521739130435,0.5333333333333333
0.6923076923076923,0.75,0.6428571428571429
0.6666666666666666,0.6756756756756757,0.6578947368421053
0.684931506849315,0.8333333333333334,0.5813953488372093
0.8064516129032258,0.9259259259259259,0.7142857142857143
0.7796610169491526,0.7931034482758621,0.7666666666666667
0.68,0.7391304347826086,0.6296296296296297
0.8,0.8648648648648649,0.7441860465116279
0.6285714285714286,0.7857142857142857,0.5238095238095238
0.71875,0.71875,0.71875
0.7297297297297297,0.7714285714285715,0.6923076923076923
0.6666666666666666,0.8125,0.5652173913043478
0.7586206896551724,0.7857142857142857,0.7333333333333333
0.7931034482758621,0.7931034482758621,0.7931034482758621
0.717391304347826,0.7857142857142857,0.66
0.7228915662650602,0.7894736842105263,0.6666666666666666
0.7619047619047619,0.8,0.7272727272727273
0.85,0.8717948717948718,0.8292682926829268
0.7391304347826086,0.8095238095238095,0.68
0.5871559633027523,0.6881720430107527,0.512
0.19545454545454546,0.46236559139784944,0.1239193083573487
0.3088235294117647,0.5338983050847458,0.21724137931034482
0.5519713261648745,0.7549019607843137,0.4350282485875706
0.9454545454545454,0.9285714285714286,0.9629629629629629
0.6693548387096774,0.7904761904761904,0.5804195804195804
0.2706766917293233,0.4954128440366973,0.18620689655172415
0.23880597014925373,0.4948453608247423,0.15737704918032788
0.5925925925925926,0.5,0.7272727272727273
0.5454545454545454,0.42857142857142855,0.75
0.7272727272727273,0.5714285714285714,1.0
0.3165829145728643,0.5727272727272728,0.21875
0.464,0.6904761904761905,0.3493975903614458
0.74,0.8222222222222222,0.6727272727272727
0.8125,0.7647058823529411,0.8666666666666667
0.5889967637540453,0.7338709677419355,0.4918918918918919
0.7536231884057971,0.896551724137931,0.65
0.7592592592592593,0.9761904761904762,0.6212121212121212
0.6875,0.8979591836734694,0.5569620253164557
0.6554621848739496,0.8863636363636364,0.52
0.7857142857142857,0.88,0.7096774193548387
0.6935483870967742,0.8958333333333334,0.5657894736842105
0.7422680412371134,0.8780487804878049,0.6428571428571429
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.675,0.8709677419354839,0.5510204081632653
0.8125,0.9512195121951219,0.7090909090909091
0.7747747747747747,0.8958333333333334,0.6825396825396826
0.782608695652174,0.8709677419354839,0.7105263157894737
0.6428571428571429,0.9642857142857143,0.48214285714285715
0.7254901960784313,0.9736842105263158,0.578125
0.7248322147651006,0.9473684210526315,0.5869565217391305
0.625,0.8620689655172413,0.49019607843137253
0.6881720430107527,0.7441860465116279,0.64
0.6607142857142857,0.7708333333333334,0.578125
0.7777777777777778,0.8974358974358975,0.6862745098039216
0.7610619469026548,0.8431372549019608,0.6935483870967742
0.8431372549019608,0.9148936170212766,0.7818181818181819
0.7961165048543689,0.8913043478260869,0.7192982456140351
0.7676767676767676,0.8260869565217391,0.7169811320754716
0.7516778523489933,0.835820895522388,0.6829268292682927
0.6407766990291263,0.7857142857142857,0.5409836065573771
0.7912087912087912,0.9230769230769231,0.6923076923076923
0.7628865979381443,0.9024390243902439,0.6607142857142857
0.6829268292682927,0.8235294117647058,0.5833333333333334
0.7476635514018691,0.8695652173913043,0.6557377049180327
0.8478260869565217,0.9285714285714286,0.78
0.8372093023255814,0.9473684210526315,0.75
0.8387096774193549,0.9069767441860465,0.78
