f1,precision,recall
0.9352791878172588,0.9534282018111255,0.9178082191780822
0.9304075235109718,0.948849104859335,0.9126691266912669
0.8666666666666667,0.8924485125858124,0.8423326133909287
0.9056603773584906,0.9204545454545454,0.8913342503438789
0.8677379480840544,0.8602941176470589,0.8753117206982544
0.9006622516556292,0.9244712990936556,0.8780487804878049
0.923226433430515,0.9187620889748549,0.927734375
0.9145228215767635,0.9276094276094277,0.9018003273322422
0.8963531669865643,0.9396378269617707,0.8568807339449541
0.848356309650053,0.8602150537634409,0.8368200836820083
0.9089563286454478,0.9177877428998505,0.9002932551319648
0.9462102689486552,0.9485294117647058,0.9439024390243902
0.7807757166947723,0.7384370015948963,0.8282647584973166
0.8326055312954876,0.8313953488372093,0.8338192419825073
0.9039341262580055,0.9338374291115312,0.875886524822695
0.9205366357069144,0.9046653144016227,0.9369747899159664
0.9087340529931305,0.93158953722334,0.8869731800766284
0.8981921979067554,0.9254901960784314,0.8724584103512015
0.9459459459459459,0.9496124031007752,0.9423076923076923
0.8049281314168378,0.7777777777777778,0.8340425531914893
0.9173457508731082,0.9609756097560975,0.8775055679287305
0.9077868852459017,0.9425531914893617,0.8754940711462451
0.9302631578947368,0.9566982408660352,0.9052496798975672
0.8457987072945522,0.8267148014440433,0.8657844990548205
0.8699360341151386,0.9444444444444444,0.8063241106719368
0.8513513513513513,0.8978622327790974,0.8094218415417559
0.8600682593856656,0.84,0.8811188811188811
0.837696335078534,0.851063829787234,0.8247422680412371
0.88,0.8918918918918919,0.868421052631579
0.8775981524249422,0.867579908675799,0.8878504672897196
0.9232386961093586,0.9440860215053763,0.9032921810699589
0.8963093145869947,0.9107142857142857,0.8823529411764706
0.8961973278520041,0.9026915113871635,0.889795918367347
0.8957055214723927,0.9076376554174067,0.884083044982699
0.8842105263157894,0.9144634525660964,0.8558951965065502
0.6744639376218323,0.6837944664031621,0.6653846153846154
0.9007138221933809,0.9204244031830239,0.8818297331639136
0.9404117009750813,0.9623059866962306,0.9194915254237288
0.5948275862068966,0.5914285714285714,0.5982658959537572
