f1,precision,recall
0.75,0.8571428571428571,0.6666666666666666
0.5882352941176471,0.8333333333333334,0.45454545454545453
0.8181818181818182,0.8181818181818182,0.8181818181818182
0.5,0.5,0.5
0.6,0.5454545454545454,0.6666666666666666
0.72,0.8181818181818182,0.6428571428571429
0.7,0.7,0.7
0.7272727272727273,0.6666666666666666,0.8
0.7058823529411765,0.6,0.8571428571428571
0.6666666666666666,0.6923076923076923,0.6428571428571429
0.9,1.0,0.8181818181818182
0.7368421052631579,0.7,0.7777777777777778
0.5714285714285714,0.42857142857142855,0.8571428571428571
0.5714285714285714,0.75,0.46153846153846156
0.7619047619047619,0.7272727272727273,0.8
0.4444444444444444,0.3333333333333333,0.6666666666666666
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.6666666666666666,0.5,1.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8421052631578947,0.8888888888888888,0.8
0.7777777777777778,0.7777777777777778,0.7777777777777778
0.782608695652174,0.6428571428571429,1.0
0.75,0.6666666666666666,0.8571428571428571
0.8181818181818182,0.8181818181818182,0.8181818181818182
0.8235294117647058,0.7777777777777778,0.875
0.6666666666666666,0.7,0.6363636363636364
0.631578947368421,0.6,0.6666666666666666
0.8387096774193549,0.8666666666666667,0.8125
0.7619047619047619,0.8,0.7272727272727273
0.8888888888888888,0.8888888888888888,0.8888888888888888
0.6,0.5,0.75
0.8571428571428571,0.8181818181818182,0.9
1.0,1.0,1.0
0.5454545454545454,0.5,0.6
0.7058823529411765,0.5454545454545454,1.0
0.7857142857142857,0.7857142857142857,0.7857142857142857
0.6086956521739131,0.7,0.5384615384615384
0.5882352941176471,0.8333333333333334,0.45454545454545453
0.8333333333333334,0.7692307692307693,0.9090909090909091
0.4,0.5,0.3333333333333333
0.8461538461538461,0.7857142857142857,0.9166666666666666
0.38095238095238093,0.3076923076923077,0.5
0.75,0.6666666666666666,0.8571428571428571
0.7368421052631579,0.7,0.7777777777777778
0.8421052631578947,0.8,0.8888888888888888
0.75,0.6666666666666666,0.8571428571428571
0.6666666666666666,0.625,0.7142857142857143
0.75,0.6923076923076923,0.8181818181818182
0.8,0.8333333333333334,0.7692307692307693
0.6206896551724138,0.75,0.5294117647058824
0.631578947368421,0.6,0.6666666666666666
0.42857142857142855,0.3,0.75
0.5833333333333334,0.5,0.7
0.625,0.5555555555555556,0.7142857142857143
0.5517241379310345,0.5333333333333333,0.5714285714285714
0.625,0.5555555555555556,0.7142857142857143
0.5882352941176471,0.625,0.5555555555555556
0.64,0.5333333333333333,0.8
0.6956521739130435,0.6666666666666666,0.7272727272727273
1.0,1.0,1.0
0.5,0.375,0.75
0.5454545454545454,0.5,0.6
0.8,0.6666666666666666,1.0
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.6857142857142857,0.6,0.8
0.42857142857142855,0.375,0.5
0.625,0.5,0.8333333333333334
0.8461538461538461,0.9166666666666666,0.7857142857142857
0.5806451612903226,0.5,0.6923076923076923
0.6923076923076923,0.6,0.8181818181818182
0.19047619047619047,0.13333333333333333,0.3333333333333333
0.6666666666666666,0.6,0.75
0.875,0.875,0.875
0.625,0.5,0.8333333333333334
0.8,0.6666666666666666,1.0
0.8,0.8,0.8
0.8,0.7272727272727273,0.8888888888888888
0.47619047619047616,0.4166666666666667,0.5555555555555556
0.8,0.7272727272727273,0.8888888888888888
0.6666666666666666,0.7142857142857143,0.625
0.5714285714285714,1.0,0.4
0.6666666666666666,0.625,0.7142857142857143
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.5882352941176471,0.5,0.7142857142857143
0.7619047619047619,0.7272727272727273,0.8
0.8,0.8571428571428571,0.75
0.7586206896551724,0.6875,0.8461538461538461
0.7272727272727273,0.8,0.6666666666666666
0.6363636363636364,0.7777777777777778,0.5384615384615384
0.8888888888888888,0.8888888888888888,0.8888888888888888
0.7586206896551724,0.6875,0.8461538461538461
0.8148148148148148,0.7857142857142857,0.8461538461538461
0.21052631578947367,0.18181818181818182,0.25
0.6,0.6,0.6
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.7777777777777778,0.7777777777777778,0.7777777777777778
0.6363636363636364,0.6363636363636364,0.6363636363636364
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.6666666666666666,1.0,0.5
0.8235294117647058,0.7777777777777778,0.875
0.9230769230769231,0.9230769230769231,0.9230769230769231
0.32,0.2222222222222222,0.5714285714285714
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.6363636363636364,0.6363636363636364,0.6363636363636364
0.7368421052631579,0.7777777777777778,0.7
0.46153846153846156,0.42857142857142855,0.5
0.8,0.8,0.8
0.88,0.9166666666666666,0.8461538461538461
0.8275862068965517,0.8571428571428571,0.8
0.6956521739130435,0.7272727272727273,0.6666666666666666
0.6666666666666666,0.625,0.7142857142857143
0.6363636363636364,0.6363636363636364,0.6363636363636364
0.64,0.8,0.5333333333333333
0.8333333333333334,0.7692307692307693,0.9090909090909091
0.8,0.6666666666666666,1.0
0.631578947368421,0.5454545454545454,0.75
0.6428571428571429,0.6,0.6923076923076923
0.6666666666666666,0.625,0.7142857142857143
0.7272727272727273,0.7272727272727273,0.7272727272727273
0.8181818181818182,0.75,0.9
0.6206896551724138,0.5625,0.6923076923076923
0.9411764705882353,0.8888888888888888,1.0
0.75,0.75,0.75
0.625,0.5,0.8333333333333334
0.6,0.42857142857142855,1.0
0.6666666666666666,0.6,0.75
0.6153846153846154,0.5714285714285714,0.6666666666666666
0.9523809523809523,1.0,0.9090909090909091
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.7878787878787878,0.7647058823529411,0.8125
0.8,0.8333333333333334,0.7692307692307693
0.6153846153846154,0.8,0.5
0.7619047619047619,0.6666666666666666,0.8888888888888888
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.7142857142857143,0.625,0.8333333333333334
0.8387096774193549,0.9285714285714286,0.7647058823529411
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.8148148148148148,0.8461538461538461,0.7857142857142857
0.88,1.0,0.7857142857142857
0.7142857142857143,0.7692307692307693,0.6666666666666666
1.0,1.0,1.0
0.375,0.3,0.5
0.5882352941176471,0.5555555555555556,0.625
0.7368421052631579,0.7,0.7777777777777778
0.8387096774193549,0.8125,0.8666666666666667
0.64,0.6666666666666666,0.6153846153846154
0.6666666666666666,0.7142857142857143,0.625
0.9230769230769231,1.0,0.8571428571428571
0.625,0.7142857142857143,0.5555555555555556
0.6956521739130435,0.7272727272727273,0.6666666666666666
0.6666666666666666,0.5555555555555556,0.8333333333333334
0.5925925925925926,0.5,0.7272727272727273
0.9411764705882353,0.8888888888888888,1.0
0.4,0.4,0.4
0.9473684210526315,1.0,0.9
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5,0.45454545454545453,0.5555555555555556
0.75,0.8571428571428571,0.6666666666666666
0.4,0.375,0.42857142857142855
0.75,0.75,0.75
0.72,0.6923076923076923,0.75
0.875,1.0,0.7777777777777778
0.6086956521739131,0.5384615384615384,0.7
0.8,0.75,0.8571428571428571
0.7058823529411765,0.75,0.6666666666666666
0.7368421052631579,0.7,0.7777777777777778
0.875,0.7777777777777778,1.0
0.7692307692307693,0.8333333333333334,0.7142857142857143
0.75,0.6,1.0
0.8,0.75,0.8571428571428571
0.64,0.7272727272727273,0.5714285714285714
0.3076923076923077,0.5,0.2222222222222222
0.7407407407407407,0.7142857142857143,0.7692307692307693
0.6923076923076923,0.6923076923076923,0.6923076923076923
0.9166666666666666,0.9166666666666666,0.9166666666666666
0.7058823529411765,0.6666666666666666,0.75
0.75,0.6923076923076923,0.8181818181818182
0.9473684210526315,0.9,1.0
0.9090909090909091,0.8333333333333334,1.0
0.8275862068965517,0.75,0.9230769230769231
0.7692307692307693,0.7142857142857143,0.8333333333333334
0.7741935483870968,0.75,0.8
0.75,0.75,0.75
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8181818181818182,0.8181818181818182,0.8181818181818182
0.6153846153846154,0.5714285714285714,0.6666666666666666
